t,accCmpX,accCmpY,accCmpZ
753,12.1159,0.03924,-18.8456
754,12.198,0.22563,-18.8001
755,12.2198,0.22563,-18.822
756,12.722,0.120737,0.565544
757,12.692,-0.169356,0.535774
758,12.0705,-3.47386,-12.1107
759,11.4824,-4.4313,-12.9764
760,10.7292,-5.49387,-12.7283
761,11.739,0.3924,-18.1155
762,12.3938,0.3924,-18.7703
763,12.5136,0.04905,-19.4002
764,12.6651,0.04905,-19.5518
765,11.3889,-4.60281,-12.0367
766,8.93322,-0.750656,-3.37224
767,5.63725,0.18639,-11.9156
768,6.01461,-0.05886,-12.8522
769,6.32098,-8.79478,-10.9723
770,6.62517,-0.05886,-13.4627
771,8.00275,0.21582,-14.5264
772,9.3101,0.21582,-15.8337
773,10.0971,0.11772,-15.8948
774,10.7758,6.13646,-9.39077
775,9.8861,0.16677,-16.3116
776,8.98054,0.16677,-15.4061
777,9.34003,0.08829,-15.0102
778,9.554,0.08829,-15.2242
779,9.76007,0.08829,-15.4302
780,9.95713,0.08829,-15.6273
781,10.3179,0.20601,-16.3805
782,10.7297,0.20601,-16.7923
783,10.1574,0.2943,-16.9362
784,9.52586,0.2943,-16.3046
785,8.90662,0.26487,-15.1262
786,8.30568,0.26487,-14.5252
787,2.31324,0.1962,-8.80746
788,-3.3973,0.1962,-3.09692
789,-6.6575,0.1962,0.163281
790,-6.75147,0.16677,-0.0174341
791,-6.76813,0.16677,-0.000772901
792,-6.40615,0.07848,-0.0880736
793,-4.65011,0.07848,-1.84411
794,-5.15786,0.17658,-0.306312
795,-5.64256,0.17658,0.178389
796,-6.05036,0.17658,0.586186
797,-5.72284,-0.01962,-0.634044
798,-5.37771,-0.01962,-0.979167
799,-5.00152,-0.01962,-1.35536
800,-3.91198,0.23544,-1.81706
801,-2.55711,0.23544,-3.17193
802,-1.1619,0.35316,-4.32189
803,0.216461,0.35316,-5.70025
804,6.03628,0.32373,-11.7261
805,10.8133,0.32373,-16.5031
806,12.8726,0.32373,-18.5624
807,12.8447,0.35316,-18.3187
808,12.3885,0.35316,-17.8625
809,12.267,-0.03924,-17.8882
810,12.112,-0.03924,-17.7332
811,11.9435,-4.37487,-9.39773
812,11.7734,4.50422,-12.2357
813,11.6451,0.75496,-0.895
814,10.7868,0.23544,-16.4864
815,9.56321,0.23544,-15.2628
816,8.25738,0.24525,-14.2611
817,6.95339,0.24525,-12.9571
818,5.56067,0.24525,-11.5644
819,5.25716,0.1962,-11.2511
820,4.80023,0.1962,-10.7941
821,4.33847,0.1962,-10.3324
822,2.32572,-0.01962,-8.27058
823,3.20976,0.1962,-9.43911
824,4.05675,0.1962,-10.2861
825,4.90208,0.1962,-11.1314
826,5.94895,0.18639,-11.9919
827,6.93668,0.18639,-12.9796
828,6.92668,1.28329e-310,-13.2836
829,7.01507,1.25334e-310,-13.372
830,7.10341,7.8237e-311,-13.4603
831,8.28079,0.27468,-14.7946
832,9.33237,0.27468,-15.8462
833,9.95612,0.17658,-16.5681
834,10.5882,0.17658,-17.2002
835,11.1538,0.17658,-17.7657
836,11.6476,0.17658,-18.2595
837,11.9577,0.25506,-18.4519
838,12.0581,0.26487,-18.5033
839,12.1712,0.26487,-18.6164
840,12.2195,0,-18.7236
841,12.3356,0,-18.8397
842,12.9221,0.28449,-19.5046
843,12.0793,0.28449,-18.6618
844,9.95338,0.28449,-16.5359
845,8.56421,0.13734,-14.5483
846,6.99866,0.13734,-12.9828
847,5.54387,0.05886,-12.2049
848,4.04739,0.05886,-10.7084
849,2.5251,0.05886,-9.18609
850,1.95181,0.25506,-8.05363
851,1.31937,0.25506,-7.42119
852,0.233291,-0.02943,-6.1291
853,-0.773317,-0.02943,-5.12249
854,-0.107185,0.16677,-6.67153
855,0.548157,0.16677,-7.32687
856,1.21901,0.16677,-7.99772
857,5.36275,0.1962,-11.4646
858,9.04747,0.1962,-15.1493
859,11.5127,0,-17.4281
860,12.7978,0,-18.7132
861,12.5115,0,-18.427
862,12.9576,0,-19.0692
863,12.8107,0,-18.9223
864,12.8282,0.06867,-19.2243
865,12.88,0.06867,-19.2761
866,12.8883,0.06867,-19.2844
867,12.9345,0.24525,-19.1933
868,12.7313,0.24525,-18.9901
869,12.7526,0.22563,-18.9525
870,12.743,0.22563,-18.9429
871,12.8829,0.12753,-19.4164
872,12.8314,0.12753,-19.3649
873,12.4739,0.12753,-19.0074
874,12.824,0.22563,-19.8087
875,12.9186,0.22563,-19.9033
876,12.9623,0.33354,-18.9268
877,12.93,0.33354,-18.8945
878,12.7693,-0.04905,-19.1556
879,12.6441,-0.04905,-19.0304
880,12.4743,-0.04905,-18.8606
881,11.5693,-0.140515,-0.666533
882,10.2956,-5.79356,-11.523
883,9.08636,0.12753,-14.9037
884,7.55832,0.12753,-13.3757
885,5.87923,0.12753,-11.6966
886,4.10699,0.12753,-9.92432
887,5.1421,0.30411,-11.7148
888,6.22072,0.30411,-12.7934
889,8.74646,0.12753,-14.6619
890,10.7776,0.12753,-16.693
891,10.4447,0.14715,-16.9585
892,8.91718,0.21582,-15.5487
893,7.1044,0.21582,-13.736
894,5.09705,0.21582,-11.7286
895,3.39819,0.17658,-9.40191
896,1.59749,0.17658,-7.60121
897,-0.158606,0.17658,-5.84511
898,-1.3189,0.13734,-5.27342
899,-2.31334,0.13734,-4.27898
900,-3.23425,0.13734,-3.35807
901,-2.10865,0.11772,-5.13113
902,-0.96117,0.11772,-6.27861
903,-0.480007,-8.65766,-7.45656
904,0.0329239,-0.01962,-5.59519
905,-3.47752,-6.9183,-7.26658
906,-5.86404,-3.97328,-6.48038
907,-6.83622,-0.373077,-6.16011
908,-6.16783,-0.00981,-0.885563
909,-5.0824,-0.00981,-1.97099
910,-2.47,-7.52529,-7.16061
911,1.17619,0.13734,-7.11124
912,-1.10675,-0.70796,-13.4477
913,-3.09443,-0.562399,-15.421
914,-4.74275,6.40657,-8.84741
915,-4.82447,0.33354,-1.88557
916,-5.01737,0.33354,-1.69267
917,-4.39747,-0.656784,-16.3515
918,-3.56389,-0.758268,-15.5239
919,-3.96032,-0.4905,-2.51428
920,-4.32772,-0.4905,-2.14688
921,-4.67336,-0.4905,-1.80124
922,-2.17214,-0.48069,-4.38094
923,0.927579,-0.48069,-7.48066
924,4.41187,-0.48069,-10.9649
925,7.84617,-0.48069,-14.3992
926,10.718,-0.48069,-17.2711
927,3.1083,-9.96871,-9.5316
928,-4.73159,-6.25977,-6.94889
929,-6.20314,-0.70632,-0.212602
930,0.575195,-0.70632,-6.99094
931,9.88921,-0.70632,-16.3049
932,1.53261,-0.16677,-8.25246
933,-0.310317,-0.16677,-6.40953
934,11.2507,-0.16677,-17.9705
935,-6.44514,0.550468,-6.83322
936,13.12,0.441297,-1.97776
937,-4.509,5.66338,-10.85
938,9.01362,0.15696,-16.842
939,2.05238,9.81938,-11.3182
940,0.633545,1.27938,-14.3739
941,10.7381,-0.650834,-4.34238
942,-5.76938,0.15696,-4.07005
943,12.9719,0.15696,-22.8114
944,-1.37269,0.15696,-8.46674
945,1.72439,0.15696,-11.5638
946,12.2411,0.15696,-22.0805
947,-2.51355,0.36297,-7.11987
948,-3.88182,0.36297,-5.7516
949,9.66855,0.36297,-19.302
950,11.892,0.36297,-21.5254
951,0.267503,0.36297,-9.90092
952,-0.700502,0.4905,-8.23641
953,-0.923806,0.4905,-8.0131
954,-0.503302,0.4905,-8.43361
955,0.610606,0.4905,-9.54752
956,2.4953,0.4905,-11.4322
957,12.0492,0.3924,-20.319
958,10.3957,0.3924,-18.6655
959,-1.51839,0.3924,-6.75144
960,-5.88978,0.3924,-2.38005
961,5.65961,0.3924,-13.9294
962,12.4692,0.67689,-19.2773
963,-1.38318,0.67689,-5.42496
964,-4.3438,0.67689,-2.46434
965,11.2091,0.67689,-18.0173
966,6.07554,0.67689,-12.8837
967,-3.97493,0.60822,-2.8234
968,-5.96306,0.60822,-0.835269
969,2.67597,0.60822,-9.4743
970,11.9728,0.60822,-18.7711
971,10.5057,6.75657,-12.384
972,-0.253838,1.71179,-13.3647
973,-6.74045,0.40221,0.687678
974,-1.42717,0.40221,-4.6256
975,9.2982,0.40221,-15.351
976,12.8607,0.00981,-18.7075
977,10.4015,0.00981,-16.2483
978,3.40757,0.00981,-9.25433
979,-3.81265,0.00981,-2.03411
980,-6.72676,0.00981,0.879999
981,-4.72539,0.21582,-1.1508
982,0.332262,0.21582,-6.20845
983,6.45066,0.21582,-12.3269
984,11.2464,0.21582,-17.1226
985,12.8354,0.21582,-18.7116
986,10.5805,0.21582,-16.4566
987,10.8657,0.00981,-16.6634
988,10.9542,0.00981,-16.7519
989,11.0131,0.00981,-16.8108
990,11.0455,0.00981,-16.8432
991,12.5997,0.02943,-18.7211
992,12.8702,0.02943,-18.9916
993,11.7239,0.02943,-17.8453
994,9.31398,0.02943,-15.4354
995,5.98234,0.02943,-12.1038
996,6.3773,0.26487,-12.175
997,6.68589,0.26487,-12.4836
998,6.98704,0.26487,-12.7847
999,7.28023,0.26487,-13.0779
1000,7.56566,0.26487,-13.3634
1001,7.84226,0.26487,-13.64
1002,6.60948,0.2943,-12.4464
1003,5.27692,0.2943,-11.1139
1004,3.90998,0.2943,-9.74693
1005,2.53656,0.2943,-8.37351
1006,1.18284,0.2943,-7.01979
1007,1.19049,0.24525,-7.53756
1008,1.23777,0.24525,-7.58484
1009,1.31409,0.24525,-7.66116
1010,1.41875,0.24525,-7.76582
1011,1.55093,0.24525,-7.898
1012,2.04648,-0.07848,-7.48122
1013,2.64653,-0.07848,-8.08127
1014,3.2507,-0.07848,-8.68544
1015,0.853998,0.28449,-6.98525
1016,-1.4368,0.28449,-4.69445
1017,-3.97699,0.56898,-2.53685
1018,-5.78002,0.56898,-0.733818
1019,-5.31736,0.37278,-1.10819
1020,-4.71085,0.37278,-1.7147
1021,0.927056,0.02943,-7.90197
1022,7.79981,0.02943,-14.7747
1023,12.3446,0.02943,-19.3196
1024,12.568,0.1962,-19.1996
1025,12.748,0.1962,-19.3796
1026,12.8658,0.1962,-19.4974
1027,11.0399,0.38259,-17.3674
1028,7.0535,0.38259,-13.3809
1029,1.9844,0.38259,-8.31185
1030,-4.62644,0.23544,-2.19151
1031,-6.64607,0.25506,-0.485802
1032,-6.26475,0.25506,-0.86712
1033,-2.70673,0.07848,-3.83654
1034,2.80276,0.07848,-9.34603
1035,8.39405,0.07848,-14.9373
1036,12.696,0.13734,-18.9744
1037,5.87902,-8.71489,-10.2215
1038,5.49078,0.06867,-11.8869
1039,5.04095,0.06867,-11.4371
1040,4.55848,0.06867,-10.9546
1041,2.64523,-0.02943,-8.86477
1042,0.665959,-0.02943,-6.8855
1043,-4.21009,-0.06867,-2.3528
1044,-6.64122,-0.06867,0.0783345
1045,-5.89627,0.34335,-0.911874
1046,-2.29065,0.34335,-4.51749
1047,3.00024,0.34335,-9.80838
1048,1.2555,0.06867,-7.13169
1049,-0.474384,0.06867,-5.40181
1050,0.309375,0.36297,-5.95994
1051,1.24726,0.36297,-6.89782
1052,2.17144,0.36297,-7.822
1053,2.28789,0.40221,-8.69382
1054,2.33946,0.40221,-8.74539
1055,4.22796,0.16677,-10.3102
1056,6.0754,0.16677,-12.1576
1057,7.81979,0.16677,-13.902
1058,10.4843,-0.1962,-17.0864
1059,12.2505,-0.1962,-18.8526
1060,12.463,0.08829,-19.281
1061,12.6367,0.08829,-19.4546
1062,12.7513,0.08829,-19.5692
1063,12.5627,0.33354,-18.7822
1064,11.3533,0.33354,-17.5728
1065,9.27256,0.33354,-15.4921
1066,6.06318,0.03924,-12.3808
1067,2.49006,0.03924,-8.8077
1068,1.41889,0.28449,-7.47166
1069,-5.03597,-0.423481,-17.5238
1070,-6.39317,0.498907,-18.8712
1071,-1.80098,1.24229,-14.3122
1072,-2.8534,0.10791,-3.95474
1073,-3.75835,0.952174,-16.6777
1074,-5.07815,0.13734,-0.170196
1075,-5.97939,0.13734,0.731041
1076,3.60282,-0.15696,-9.48882
1077,12.3885,-0.15696,-18.2745
1078,9.7858,-0.15696,-15.6718
1079,11.8726,0.18639,-18.3177
1080,12.8635,0.18639,-19.3087
1081,11.6003,0.14715,-16.9663
1082,7.01732,0.14715,-12.3834
1083,0.824381,0.14715,-6.19045
1084,0.220529,0.23544,-5.36097
1085,-0.517777,0.23544,-4.62266
1086,2.01822,0.15696,-8.11023
1087,4.70288,0.15696,-10.7949
1088,-2.81064,0.46107,-2.30037
1089,-6.57708,0.46107,1.46607
1090,-4.15808,0.46107,-0.952926
1091,-1.55065,-0.805422,-13.4453
1092,1.62527,-0.936889,-10.2924
1093,5.00518,-0.931558,-6.93691
1094,6.315,0.24525,-11.8969
1095,7.49254,0.24525,-13.0744
1096,11.2674,-0.02943,-17.1534
1097,12.9308,-0.02943,-18.8168
1098,12.4182,0.24525,-18.4317
1099,10.1224,0.24525,-16.1359
1100,4.41772,0.12753,-10.549
1101,-1.90304,0.12753,-4.22821
1102,-5.88277,0.12753,-0.248481
1103,-5.74983,0.12753,-0.381423
1104,2.95454,0.18639,-9.14465
1105,2.97145,-0.765042,-9.96588
1106,2.99284,-0.765114,-9.94464
1107,3.01117,10.1939,-9.66493
1108,0.385793,0.13734,-7.46861
1109,-1.95602,0.13734,-5.1268
1110,-3.9455,0.13734,-3.13732
1111,-2.92667,-0.0981,-3.67546
1112,-1.81763,-0.0981,-4.7845
1113,-5.97404,0.30411,-1.92301
1114,-5.81322,0.30411,-2.08383
1115,-6.27405,0.25506,-0.916676
1116,-2.79206,0.25506,-4.39867
1117,3.09587,0.25506,-10.2866
1118,4.92523,-0.00981,-12.3122
1119,6.78263,-0.00981,-14.1696
1120,-0.29707,0.33354,-7.95314
1121,-5.62526,0.33354,-2.62495
1122,-6.52352,0.33354,-1.72669
1123,2.63172,0.32373,-9.7734
1124,12.3328,0.32373,-19.4744
1125,12.656,0.399505,-14.1572
1126,12.4239,-2.02991,-14.0807
1127,6.85993,0.15696,-14.5706
1128,-1.85775,0.15696,-5.85291
1129,-6.90575,0.15696,-0.804907
1130,-6.78778,-0.00981,-1.41338
1131,-5.91104,-0.00981,-2.29012
1132,-6.90516,-0.0981,0.126449
1133,-6.95229,-0.0981,0.173577
1134,-4.65525,0.25506,-2.56491
1135,2.50602,0.25506,-9.72618
1136,6.50583,0.30411,-13.0589
1137,9.81497,0.30411,-16.3681
1138,11.9991,0.30411,-18.5522
1139,12.5856,0.02943,-18.7266
1140,10.5889,0.02943,-16.73
1141,10.7008,0.52974,-15.6352
1142,10.901,0.52974,-15.8355
1143,11.0921,0.52974,-16.0265
1144,12.4806,-2.30569,-12.3507
1145,12.8507,0.300922,-12.4726
1146,12.3591,0,-19.3635
1147,11.14,0,-18.1443
1148,6.07484,0.15696,-10.9308
1149,-0.264075,1.26982,-10.9828
1150,-5.27825,0.799433,-15.9608
1151,0.949462,0.23544,-7.03166
1152,8.2659,0.23544,-14.3481
1153,7.19571,8.56613,-9.75922
1154,6.11778,0.20601,-11.5133
1155,4.98718,9.27096,-9.03166
1156,3.52504,0.02943,-9.85249
1157,2.09259,0.02943,-8.42004
1158,6.1601,0.37278,-12.36
1159,9.5918,0.37278,-15.7917
1160,11.9654,0.37278,-18.1653
1161,10.054,0.18639,-15.9988
1162,7.3795,0.18639,-13.3244
1163,11.4883,0.31392,-17.7863
1164,12.7201,0.31392,-19.0181
1165,11.4822,0.45126,-17.6821
1166,6.98756,0.45126,-13.1875
1167,0.997469,0.45126,-7.19739
1168,-5.02183,0.14715,-0.873983
1169,-6.49978,0.14715,0.60397
1170,-2.4372,0.14715,-3.45861
1171,0.322715,-0.04905,-6.84636
1172,3.42241,-0.04905,-9.94606
1173,2.82448,0.16677,-8.42599
1174,2.28273,0.16677,-7.88424
1175,-0.864753,0.07848,-5.2665
1176,-3.63223,0.07848,-2.49902
1177,-2.26613,-0.17658,-4.36543
1178,-0.640666,-0.17658,-5.99089
1179,1.11841,-0.17658,-7.74997
1180,-2.89337,0.14715,-3.31636
1181,-5.7055,0.14715,-0.504228
1182,-6.71004,0.14715,0.500308
1183,-6.69868,0.24525,0.871539
1184,-6.69456,0.24525,0.867422
1185,-6.69277,-5.60823e-312,0.188735
1186,-6.5945,-9.4331e-312,0.090473
1187,-3.44504,0.41202,-3.31405
1188,2.80051,0.41202,-9.5596
1189,9.23534,0.41202,-15.9944
1190,12.7293,0.41202,-19.4884
1191,12.9487,0.13734,-19.7372
1192,12.7502,0.2943,-18.5774
1193,12.5088,0.2943,-18.336
1194,7.21384,-0.08829,-13.7865
1195,-0.811818,-0.08829,-5.76088
1196,-5.61962,-0.293546,-18.5159
1197,-6.49495,0.521455,-19.3849
1198,-2.66429,-7.69083,-9.48974
1199,1.97034,0.38259,-9.53385
1200,6.71216,0.38259,-14.2757
1201,10.5856,0.38259,-18.1491
1202,12.7331,0.38259,-20.2966
1203,9.53068,1.24102,-1.60317
1204,11.878,-0.07848,-18.4997
1205,12.8427,-0.07848,-19.4644
1206,12.7742,0.15696,-18.6406
1207,12.5578,0.15696,-18.4241
1208,12.1047,0.15696,-17.9711
1209,12.4384,-0.08829,-20.0019
1210,9.27559,-0.08829,-16.8391
1211,7.36107,0.10791,-13.8749
1212,5.10537,0.10791,-11.6192
1213,8.98901,0.46107,-13.5801
1214,11.7366,0.46107,-16.3277
1215,12.7523,0.46107,-17.3433
1216,12.3689,0.02943,-18.9514
1217,11.3787,0.02943,-17.9612
1218,9.34368,0.32373,-15.9262
1219,6.54563,0.32373,-13.1281
1220,3.34702,0.32373,-9.92953
1221,-4.56937,-0.01962,-2.97452
1222,-6.11624,-0.01962,-1.42765
1223,0.598441,0.04905,-6.40596
1224,12.6476,0.04905,-18.4551
1225,4.21889,0.04905,-10.0264
1226,8.26972,0.26487,-13.5769
1227,11.3137,0.26487,-16.6209
1228,10.998,0.08829,-16.7467
1229,10.4691,0.08829,-16.2178
1230,7.73719,-0.20601,-13.79
1231,4.24864,-0.20601,-10.3014
1232,0.642493,-0.20601,-6.69526
1233,-6.60496,0.00981,0.885727
1234,4.06592,0.00981,-9.78515
1235,-3.18898,0.50031,-3.03056
1236,-6.66638,0.50031,0.446837
1237,-6.21847,0.63765,0.489433
1238,-4.7254,0.63765,-1.00364
1239,-2.29859,0.63765,-3.43045
1240,-6.71301,0.369061,-18.3359
1241,-3.90597,-0.575174,-15.5492
1242,3.9569,-0.917469,-7.74317
1243,8.10761,0.14715,-14.1113
1244,11.311,0.14715,-17.3148
1245,6.45959,0.11772,-14.0722
1246,-0.00085851,0.11772,-7.6117
1247,4.05206,-1.09231,-8.54176
1248,8.06132,-0.930386,-4.5615
1249,11.138,-0.579422,-1.50707
1250,2.40828,0.34335,-8.85345
1251,-5.71116,0.34335,-0.734014
1252,-6.71048,0.30411,-0.0388005
1253,-6.16973,0.30411,-0.579546
1254,-5.18386,0.03924,-0.692333
1255,2.27046,0.03924,-8.14665
1256,10.3323,0.03924,-16.2085
1257,12.4616,0.10791,-17.4843
1258,12.5383,0.10791,-17.561
1259,12.6243,2.43515,-10.0524
1260,10.8181,-5.30239,-11.9305
1261,7.51964,-7.89749,-10.8439
1262,3.55332,0.48069,-10.8225
1263,-0.520912,0.48069,-6.7483
1264,4.07843,0.22563,-8.87552
1265,8.55229,0.22563,-13.3494
1266,3.43397,0.00981,-9.52598
1267,-1.87964,0.00981,-4.21237
1268,-6.69489,-1.31219,-7.23048
1269,-3.70821,-0.17658,-3.68853
1270,4.74863,8.94443,-11.0004
1271,11.8163,-0.17658,-19.2131
1272,9.27869,-0.03924,-16.028
1273,9.36038,0.33354,-15.7565
1274,9.45727,0.33354,-15.8534
1275,9.55916,0.33354,-15.9553
1276,7.66613,0.17658,-13.5423
1277,5.35154,0.17658,-11.2277
1278,9.77458,0.01962,-13.473
1279,12.3705,0.01962,-16.0688
1280,12.1089,0.01962,-15.8073
1281,11.4529,-0.11772,-17.9177
1282,4.29743,-0.11772,-10.7622
1283,-1.38681,0.70632,-3.54762
1284,-5.44604,0.70632,0.511612
1285,-2.87052,0.34335,-1.86771
1286,0.315302,0.34335,-5.05353
1287,-5.38433,0.08829,-1.414
1288,9.28457,0.08829,-16.0829
1289,9.97528,0.08829,-16.7736
1290,8.50103,0.23544,-14.0241
1291,6.90224,0.23544,-12.4253
1292,5.11934,0.23544,-10.6424
1293,1.67011,-0.27468,-6.02575
1294,-1.40114,-0.27468,-2.9545
1295,9.65437,-0.14715,-14.785
1296,12.0615,-0.14715,-17.1921
1297,6.54982,0.14715,-12.9557
1298,-1.23303,0.14715,-5.1729
1299,-6.28836,0.14715,-0.117567
1300,-1.28578,0.08829,-6.1502
1301,6.3682,0.08829,-13.8042
1302,12.1586,0.08829,-19.5945
1303,12.7895,0.2943,-18.9698
1304,12.4696,0.2943,-18.6499
1305,11.0086,0.2943,-17.1889
1306,12.7108,0.38259,-19.5386
1307,12.8471,0.38259,-19.6748
1308,11.5476,0.38259,-18.3754
1309,9.00636,0.38259,-15.8341
1310,2.11571,0.11772,-8.62955
1311,-4.16272,0.11772,-2.35112
1312,3.23233,0.13734,-11.3648
1313,10.6059,0.13734,-18.7384
1314,12.2498,0.33354,-18.9599
1315,3.94314,0.33354,-10.6532
1316,-5.28782,0.33354,-1.42222
1317,-0.946146,0.28449,-5.10662
1318,4.9288,0.28449,-10.9816
1319,10.1306,0.28449,-16.1833
1320,10.4551,0,-18.2246
1321,9.84381,0.27468,-16.544
1322,9.39336,0.27468,-16.0936
1323,8.91861,0.27468,-15.6188
1324,8.77384,0.48069,-15.1994
1325,8.59466,0.48069,-15.0202
1326,10.8627,0.24525,-16.9155
1327,12.3348,0.24525,-18.3876
1328,12.8107,0.24525,-18.8634
1329,7.71701,8.85299,-9.92995
1330,-1.99372,8.83857,-9.23698
1331,-6.93388,0.320848,-19.3217
1332,-6.46836,0.52974,-0.977426
1333,-3.51466,-0.02943,-1.72388
1334,6.39974,-0.02943,-11.6383
1335,12.6784,-0.02943,-17.917
1336,9.30585,-0.1962,-15.2801
1337,2.44391,-0.1962,-8.4182
1338,7.13799,0.1962,-13.8775
1339,10.8751,0.1962,-17.6146
1340,12.7327,0.1962,-19.4722
1341,12.7838,0.14715,-18.4834
1342,11.9831,0.14715,-17.6827
1343,10.43,0.14715,-16.1296
1344,7.60038,-0.21582,-14.5949
1345,4.13058,-0.21582,-11.1251
1346,4.66213,0.20601,-11.0975
1347,5.34173,0.20601,-11.7771
1348,8.83575,0.36297,-14.9866
1349,11.3732,0.36297,-17.524
1350,10.6976,0.06867,-16.8975
1351,10.013,0.06867,-16.2129
1352,9.26176,0.06867,-15.4617
1353,9.81268,6.71514,-11.4916
1354,10.2043,0.772805,-2.22731
1355,7.02673,0.11772,-12.9618
1356,3.36245,0.11772,-9.2975
1357,4.24149,0,-10.4218
1358,4.96282,0,-11.1431
1359,5.66851,0,-11.8488
1360,7.63173,0.07848,-13.8905
1361,9.41392,0.07848,-15.6727
1362,10.886,0.793285,-1.60943
1363,9.05443,-0.06867,-14.8129
1364,7.24516,-0.06867,-13.0036
1365,12.5566,-0.18639,-19.3353
1366,11.1157,-0.18639,-17.8944
1367,10.3383,0.0981,-16.1065
1368,9.44732,0.0981,-15.2156
1369,8.44518,0.0981,-14.2135
1370,6.88384,0.13734,-12.8091
1371,5.1839,0.13734,-11.1091
1372,3.37762,0.13734,-9.30286
1373,5.36932,0.50031,-11.1474
1374,7.18572,0.50031,-12.9638
1375,10.8992,0.44145,-16.8539
1376,12.787,0.44145,-18.7416
1377,12.7541,0.22563,-18.4046
1378,11.9753,0.22563,-17.6259
1379,10.4315,0.22563,-16.0821
1380,8.04574,0.03924,-14.6969
1381,7.21633,0.17658,-13.6909
1382,6.31899,0.17658,-12.7936
1383,5.39255,0.17658,-11.8672
1384,5.46737,-0.04905,-11.5103
1385,5.56045,-0.04905,-11.6034
1386,9.88899,7.68968e-311,-16.3047
1387,12.4091,3.00557e-311,-18.8249
1388,12.3635,-2.40237e-311,-18.7792
1389,12.0136,0.17658,-18.9591
1390,11.4128,0.17658,-18.3583
1391,10.6597,0.17658,-17.6052
1392,12.044,-0.04905,-18.7246
1393,3.5996,-0.04905,-10.2802
1394,12.7854,0.23544,-18.7597
1395,5.37807,0.23544,-11.3524
1396,12.4043,0.22563,-17.5545
1397,10.1145,0.22563,-15.2648
1398,5.8646,0.35316,-12.0155
1399,0.726541,0.35316,-6.87741
1400,-3.75212,0.35316,-2.39875
1401,0.800315,-0.01962,-7.11795
1402,5.80781,-0.01962,-12.1255
1403,10.0286,-0.01962,-16.3462
1404,9.44255,-0.0981,-15.3089
1405,8.85649,-0.0981,-14.7229
1406,-1.80856,1.25525e-310,-4.24421
1407,-6.79034,-1.10023e-311,0.73757
1408,-6.02344,3.64955,-6.28429
1409,-3.27119,0.10791,-2.95816
1410,0.902325,0.10791,-7.13167
1411,-4.26966,0.17658,-2.73468
1412,-6.73362,0.17658,-0.270716
1413,-6.28634,0.07848,-0.619897
1414,-5.4402,0.07848,-1.46604
1415,-4.19389,0.07848,-2.71235
1416,-1.99529,0.46107,-4.44007
1417,0.637924,9.43654,-8.69793
1418,-0.199631,0.0981,-5.82371
1419,-1.06193,0.0981,-4.96141
1420,-5.49333,0,0.0389668
1421,-6.79581,0,1.34145
1422,-4.55317,0,-0.901188
1423,3.60824,0.2943,-10.8578
1424,10.1298,0.2943,-17.3793
1425,9.43254,0.0981,-16.0641
1426,8.57382,0.0981,-15.2054
1427,7.65158,0.0981,-14.2831
1428,8.85995,-7.67287,-11.57
1429,9.99773,-1.04608,-2.74671
1430,12.1899,-0.23544,-19.7534
1431,12.8984,-0.23544,-20.4619
1432,12.0386,-0.23544,-19.6022
1433,9.84233,-7.04093,-8.8715
1434,11.3059,-0.15696,-17.5352
1435,-0.454343,-0.15696,-5.77501
1436,-6.68415,-0.15696,0.454803
1437,-0.406703,0.12753,-6.29353
1438,9.27599,0.12753,-15.9762
1439,1.21443,0.32373,-7.9539
1440,-5.5662,0.32373,-1.17327
1441,-5.64006,0.32373,-1.09941
1442,2.61896,0.33354,-8.63249
1443,11.5611,0.33354,-17.5746
1444,11.7283,0.33354,-17.7419
1445,2.95704,0.0981,-8.5095
1446,-4.47024,0.00981,-2.29866
1447,-6.4881,0.00981,-0.280802
1448,-1.28885,0.00981,-5.48005
1449,0.256381,0.23544,-7.20186
1450,1.96907,0.23544,-8.91455
1451,2.50173,0.48069,-8.5545
1452,3.02271,0.48069,-9.07548
1453,5.43787,0.25506,-11.834
1454,7.7609,0.25506,-14.157
1455,9.81348,0.25506,-16.2096
1456,12.7528,0.30411,-19.0116
1457,9.63747,0.30411,-15.8962
1458,10.778,0.18639,-16.9681
1459,11.5967,0.18639,-17.7868
1460,12.2306,0.18639,-18.4207
1461,6.40823,0.1962,-13.3243
1462,-1.73275,0.1962,-5.1833
1463,-6.52421,0.1962,-0.391837
1464,-4.13505,0.948987,-16.2971
1465,0.566847,0.13734,-6.83544
1466,-3.60644,0.05886,-2.42671
1467,-3.09658,0.08829,-3.87833
1468,-2.76929,0.08829,-4.20562
1469,-2.43894,0.08829,-4.53597
1470,-2.10592,0.08829,-4.86899
1471,-6.69857,0.223708,-18.6155
1472,-2.78966,-0.774953,-14.7349
1473,4.45385,0.17658,-10.4772
1474,10.9892,0.17658,-17.0126
1475,12.4428,0.17658,-18.4661
1476,12.7379,0.15696,-19.5068
1477,12.6923,0.15696,-19.4612
1478,8.41279,0.24525,-14.3282
1479,0.130945,0.24525,-6.04638
1480,-5.99296,0.24525,0.077529
1481,-6.56026,-0.00981,0.350526
1482,-3.62566,-0.00981,-2.58407
1483,-5.82942,0.25506,-0.0467714
1484,4.57787,0.25506,-10.4541
1485,12.6988,0.35316,-18.6339
1486,1.11274,0.35316,-7.04779
1487,2.45612,-0.07848,-7.89086
