t,accX,accY,accZ
3640,-1.5696,0.02943,-9.5157
3641,-1.5303600000000002,0.17658000000000001,-9.70209
3642,-1.5303600000000002,0.17658000000000001,-9.70209
3643,-1.5303600000000002,0.17658000000000001,-9.70209
3644,-1.5303600000000002,0.17658000000000001,-9.70209
3645,-1.5303600000000002,0.17658000000000001,-9.70209
3646,-1.6186500000000001,0.34335000000000004,-9.613800000000001
3647,-1.6186500000000001,0.34335000000000004,-9.613800000000001
3648,-1.6186500000000001,0.34335000000000004,-9.613800000000001
3649,-1.6186500000000001,0.34335000000000004,-9.613800000000001
3650,-1.6186500000000001,0.34335000000000004,-9.613800000000001
3651,-1.79523,-0.42183000000000004,-9.751140000000001
3652,-1.79523,-0.42183000000000004,-9.751140000000001
3653,-1.79523,-0.42183000000000004,-9.751140000000001
3654,-1.79523,-0.42183000000000004,-9.751140000000001
3655,-1.79523,-0.42183000000000004,-9.751140000000001
3656,-1.34397,0.02943,-9.751140000000001
3657,-1.34397,0.02943,-9.751140000000001
3658,-1.34397,0.02943,-9.751140000000001
3659,-1.34397,0.02943,-9.751140000000001
3660,-1.34397,0.02943,-9.751140000000001
3661,-0.9908100000000001,0.27468000000000004,-9.59418
3662,-0.9908100000000001,0.27468000000000004,-9.59418
3663,-0.9908100000000001,0.27468000000000004,-9.59418
3664,-0.9908100000000001,0.27468000000000004,-9.59418
3665,-0.9319500000000001,0.16677,-9.996390000000002
3666,-0.9319500000000001,0.16677,-9.996390000000002
3667,-0.9319500000000001,0.16677,-9.996390000000002
3668,-0.9319500000000001,0.16677,-9.996390000000002
3669,-0.9319500000000001,0.16677,-9.996390000000002
3670,-0.9319500000000001,0.16677,-9.996390000000002
3671,-0.5395500000000001,0.02943,-9.721710000000002
3672,-0.5395500000000001,0.02943,-9.721710000000002
3673,-0.5395500000000001,0.02943,-9.721710000000002
3674,-0.5395500000000001,0.02943,-9.721710000000002
3675,-0.6082200000000001,0.17658000000000001,-9.64323
3676,-0.6082200000000001,0.17658000000000001,-9.64323
3677,-0.6082200000000001,0.17658000000000001,-9.64323
3678,-0.6082200000000001,0.17658000000000001,-9.64323
3679,-0.6082200000000001,0.17658000000000001,-9.64323
3680,-0.6082200000000001,0.17658000000000001,-9.64323
3681,-0.5886,0.16677,-9.84924
3682,-0.5886,0.16677,-9.84924
3683,-0.5886,0.16677,-9.84924
3684,-0.5886,0.16677,-9.84924
3685,-0.5886,0.16677,-9.84924
3686,-0.5493600000000001,0.009810000000000001,-9.92772
3687,-0.5493600000000001,0.009810000000000001,-9.92772
3688,-0.5493600000000001,0.009810000000000001,-9.92772
3689,-0.5493600000000001,0.009810000000000001,-9.92772
3690,-0.5493600000000001,0.009810000000000001,-9.92772
3691,-0.7063200000000001,0.16677,-9.770760000000001
3692,-0.7063200000000001,0.16677,-9.770760000000001
3693,-0.7063200000000001,0.16677,-9.770760000000001
3694,-0.7063200000000001,0.16677,-9.770760000000001
3695,-0.7063200000000001,0.16677,-9.770760000000001
3696,-0.6376499999999999,-0.12753,-9.760950000000001
3697,-0.6376499999999999,-0.12753,-9.760950000000001
3698,-0.6376499999999999,-0.12753,-9.760950000000001
3699,-0.6376499999999999,-0.12753,-9.760950000000001
3700,-0.6376499999999999,-0.12753,-9.760950000000001
3701,-0.64746,-0.08829000000000001,-9.731520000000002
3702,-0.64746,-0.08829000000000001,-9.731520000000002
3703,-0.64746,-0.08829000000000001,-9.731520000000002
3704,-0.64746,-0.08829000000000001,-9.731520000000002
3705,-0.67689,-0.02943,-9.780569999999999
3706,-0.67689,-0.02943,-9.780569999999999
3707,-0.67689,-0.02943,-9.780569999999999
3708,-0.67689,-0.02943,-9.780569999999999
3709,-0.67689,-0.02943,-9.780569999999999
3710,-0.69651,0.10791000000000002,-9.770760000000001
3711,-0.69651,0.10791000000000002,-9.770760000000001
3712,-0.69651,0.10791000000000002,-9.770760000000001
3713,-0.69651,0.10791000000000002,-9.770760000000001
3714,-0.69651,0.10791000000000002,-9.770760000000001
3715,-0.69651,0.10791000000000002,-9.770760000000001
3716,-0.7848,-0.0981,-9.780569999999999
3717,-0.7848,-0.0981,-9.780569999999999
3718,-0.7848,-0.0981,-9.780569999999999
3719,-0.7848,-0.0981,-9.780569999999999
3720,-0.7848,-0.0981,-9.780569999999999
3721,-0.71613,-0.1962,-9.760950000000001
3722,-0.71613,-0.1962,-9.760950000000001
3723,-0.71613,-0.1962,-9.760950000000001
3724,-0.71613,-0.1962,-9.760950000000001
3725,-0.71613,-0.1962,-9.760950000000001
3726,-0.8338500000000001,-0.17658000000000001,-9.66285
3727,-0.8338500000000001,-0.17658000000000001,-9.66285
3728,-0.8338500000000001,-0.17658000000000001,-9.66285
3729,-0.8338500000000001,-0.17658000000000001,-9.66285
3730,-0.8338500000000001,-0.17658000000000001,-9.66285
3731,-1.2360600000000002,-0.07848000000000001,-9.819810000000002
3732,-1.2360600000000002,-0.07848000000000001,-9.819810000000002
3733,-1.2360600000000002,-0.07848000000000001,-9.819810000000002
3734,-1.2360600000000002,-0.07848000000000001,-9.819810000000002
3735,-1.2360600000000002,-0.07848000000000001,-9.819810000000002
3736,-1.2360600000000002,-0.07848000000000001,-9.819810000000002
3737,-1.2360600000000002,0.13734000000000002,-9.770760000000001
3738,-1.2360600000000002,0.13734000000000002,-9.770760000000001
3739,-1.2360600000000002,0.13734000000000002,-9.770760000000001
3740,-1.2360600000000002,0.13734000000000002,-9.770760000000001
3741,-1.4028300000000002,0.18639000000000003,-9.56475
3742,-1.4028300000000002,0.18639000000000003,-9.56475
3743,-1.4028300000000002,0.18639000000000003,-9.56475
3744,-1.4028300000000002,0.18639000000000003,-9.56475
3745,-1.4028300000000002,0.18639000000000003,-9.56475
3746,-1.2458700000000003,0.1962,-9.59418
3747,-1.2458700000000003,0.1962,-9.59418
3748,-1.2458700000000003,0.1962,-9.59418
3749,-1.2458700000000003,0.1962,-9.59418
3750,-1.2458700000000003,0.1962,-9.59418
3751,-1.13796,0.039240000000000004,-9.780569999999999
3752,-1.13796,0.039240000000000004,-9.780569999999999
3753,-1.13796,0.039240000000000004,-9.780569999999999
3754,-1.13796,0.039240000000000004,-9.780569999999999
3755,-1.13796,0.039240000000000004,-9.780569999999999
3756,-0.9908100000000001,0.0,-9.65304
3757,-0.9908100000000001,0.0,-9.65304
3758,-0.9908100000000001,0.0,-9.65304
3759,-0.9908100000000001,0.0,-9.65304
3760,-0.9908100000000001,0.0,-9.65304
3761,-1.02024,-0.039240000000000004,-9.780569999999999
3762,-1.02024,-0.039240000000000004,-9.780569999999999
3763,-1.00062,0.06867000000000001,-9.79038
3764,-1.00062,0.06867000000000001,-9.79038
3765,-1.04967,0.20601000000000003,-9.7119
3766,-1.04967,0.20601000000000003,-9.7119
3767,-1.04967,0.20601000000000003,-9.7119
3768,-0.981,0.22563000000000002,-9.80019
3769,-0.981,0.22563000000000002,-9.80019
3770,-0.981,0.22563000000000002,-9.80019
3771,-0.94176,0.11772,-9.83943
3772,-0.94176,0.11772,-9.83943
3773,-0.9123300000000001,0.10791000000000002,-9.819810000000002
3774,-0.9123300000000001,0.10791000000000002,-9.819810000000002
3775,-0.8436600000000001,0.22563000000000002,-9.7119
3776,-0.8436600000000001,0.22563000000000002,-9.7119
3777,-0.8436600000000001,0.22563000000000002,-9.7119
3778,-0.9319500000000001,0.31392000000000003,-9.84924
3779,-0.9319500000000001,0.31392000000000003,-9.84924
3780,-0.72594,0.32373,-9.682470000000002
3781,-0.72594,0.32373,-9.682470000000002
3782,-0.75537,0.26487,-9.721710000000002
3783,-0.75537,0.26487,-9.721710000000002
3784,-0.75537,0.26487,-9.721710000000002
3785,-0.981,-0.07848000000000001,-9.731520000000002
3786,-0.981,-0.07848000000000001,-9.731520000000002
3787,-1.0398600000000002,0.37278000000000006,-9.65304
3788,-1.0398600000000002,0.37278000000000006,-9.65304
3789,-1.1772,0.18639000000000003,-9.868860000000002
3790,-1.1772,0.18639000000000003,-9.868860000000002
3791,-1.1772,0.18639000000000003,-9.868860000000002
3792,-1.22625,0.0,-9.751140000000001
3793,-1.22625,0.0,-9.751140000000001
3794,-1.06929,-0.15696000000000002,-9.7119
3795,-1.06929,-0.15696000000000002,-9.7119
3796,-1.06929,-0.15696000000000002,-9.7119
3797,-1.0104300000000002,-0.16677,-9.54513
3798,-1.0104300000000002,-0.16677,-9.54513
3799,-1.1575800000000003,0.02943,-9.770760000000001
3800,-1.1575800000000003,0.02943,-9.770760000000001
3801,-1.1575800000000003,0.02943,-9.770760000000001
3802,-1.20663,0.16677,-9.868860000000002
3803,-1.20663,0.16677,-9.868860000000002
3804,-1.2458700000000003,0.26487,-9.633420000000001
3805,-1.2458700000000003,0.26487,-9.633420000000001
3806,-1.26549,0.1962,-9.67266
3807,-1.26549,0.1962,-9.67266
3808,-1.26549,0.1962,-9.67266
3809,-1.03005,-0.04905,-9.65304
3810,-1.03005,-0.04905,-9.65304
3811,-1.1772,-0.07848000000000001,-9.682470000000002
3812,-1.1772,-0.07848000000000001,-9.682470000000002
3813,-1.1772,-0.07848000000000001,-9.682470000000002
3814,-1.39302,0.009810000000000001,-9.760950000000001
3815,-1.39302,0.009810000000000001,-9.760950000000001
3816,-1.2360600000000002,0.0,-9.79038
3817,-1.2360600000000002,0.0,-9.79038
3818,-1.0987200000000001,-0.17658000000000001,-9.751140000000001
3819,-1.0987200000000001,-0.17658000000000001,-9.751140000000001
3820,-1.0987200000000001,-0.17658000000000001,-9.751140000000001
3821,-0.9908100000000001,-0.18639000000000003,-9.721710000000002
3822,-0.9908100000000001,-0.18639000000000003,-9.721710000000002
3823,-1.04967,-0.11772,-9.760950000000001
3824,-1.04967,-0.11772,-9.760950000000001
3825,-1.0398600000000002,0.009810000000000001,-9.7119
3826,-1.0398600000000002,0.009810000000000001,-9.7119
3827,-1.0398600000000002,0.009810000000000001,-9.7119
3828,-0.9711900000000001,0.0,-9.731520000000002
3829,-0.9711900000000001,0.0,-9.731520000000002
3830,-0.981,-0.10791000000000002,-9.760950000000001
3831,-0.981,-0.10791000000000002,-9.760950000000001
3832,-0.981,-0.10791000000000002,-9.760950000000001
3833,-1.1183400000000001,-0.20601000000000003,-9.731520000000002
3834,-1.1183400000000001,-0.20601000000000003,-9.731520000000002
3835,-1.0791000000000002,-0.26487,-9.7119
3836,-1.0791000000000002,-0.26487,-9.7119
3837,-1.0791000000000002,-0.26487,-9.7119
3838,-1.08891,-0.5395500000000001,-9.74133
3839,-1.08891,-0.5395500000000001,-9.74133
3840,-1.1870100000000001,-0.5199300000000001,-9.83943
3841,-1.1870100000000001,-0.5199300000000001,-9.83943
3842,-1.1968200000000002,-0.4316400000000001,-9.7119
3843,-1.1968200000000002,-0.4316400000000001,-9.7119
3844,-1.1968200000000002,-0.4316400000000001,-9.7119
3845,-1.22625,-0.40221000000000007,-9.751140000000001
3846,-1.22625,-0.40221000000000007,-9.751140000000001
3847,-1.22625,-0.40221000000000007,-9.751140000000001
3848,-1.2360600000000002,-0.24525,-9.721710000000002
3849,-1.1281500000000002,-0.20601000000000003,-9.731520000000002
3850,-1.1281500000000002,-0.20601000000000003,-9.731520000000002
3851,-1.1281500000000002,-0.20601000000000003,-9.731520000000002
3852,-1.0791000000000002,-0.1962,-9.780569999999999
3853,-1.0791000000000002,-0.1962,-9.780569999999999
3854,-1.14777,-0.28449,-9.80019
3855,-1.14777,-0.28449,-9.80019
3856,-1.14777,-0.28449,-9.80019
3857,-1.0398600000000002,-0.1962,-9.7119
3858,-1.0398600000000002,-0.1962,-9.7119
3859,-1.0791000000000002,-0.21582000000000004,-9.770760000000001
3860,-1.0791000000000002,-0.21582000000000004,-9.770760000000001
3861,-1.0791000000000002,-0.21582000000000004,-9.770760000000001
3862,-1.22625,-0.14715,-9.760950000000001
3863,-1.22625,-0.14715,-9.760950000000001
3864,-1.1281500000000002,-0.009810000000000001,-9.898290000000001
3865,-1.1281500000000002,-0.009810000000000001,-9.898290000000001
3866,-1.0791000000000002,-0.17658000000000001,-9.81
3867,-1.0791000000000002,-0.17658000000000001,-9.81
3868,-1.0791000000000002,-0.17658000000000001,-9.81
3869,-0.95157,-0.5199300000000001,-9.95715
3870,-0.95157,-0.5199300000000001,-9.95715
3871,-0.95157,-0.5199300000000001,-9.95715
3872,-1.00062,-0.4316400000000001,-9.69228
3873,-1.00062,-0.4316400000000001,-9.69228
3874,-1.6088400000000003,-0.5787900000000001,-9.731520000000002
3875,-1.6088400000000003,-0.5787900000000001,-9.731520000000002
3876,-1.5696,-0.48069,-9.819810000000002
3877,-1.5696,-0.48069,-9.819810000000002
3878,-1.5696,-0.48069,-9.819810000000002
3879,-1.36359,-0.50031,-9.87867
3880,-1.36359,-0.50031,-9.87867
3881,-1.2752999999999999,-0.13734000000000002,-9.29007
3882,-1.2752999999999999,-0.13734000000000002,-9.29007
3883,-1.35378,-0.5886,-9.770760000000001
3884,-1.35378,-0.5886,-9.770760000000001
3885,-1.42245,-0.7063200000000001,-9.60399
3886,-1.42245,-0.7063200000000001,-9.60399
3887,-1.42245,-0.7063200000000001,-9.60399
3888,-1.7658000000000003,-0.56898,-9.5157
3889,-1.7658000000000003,-0.56898,-9.5157
3890,-1.7658000000000003,-0.56898,-9.5157
3891,-1.4715,-0.9221400000000001,-9.584370000000002
3892,-1.4715,-0.9221400000000001,-9.584370000000002
3893,-1.65789,-0.3924,-9.69228
3894,-1.65789,-0.3924,-9.69228
3895,-1.7363700000000002,-0.5591700000000001,-9.721710000000002
3896,-1.7363700000000002,-0.5591700000000001,-9.721710000000002
3897,-1.7363700000000002,-0.5591700000000001,-9.721710000000002
3898,-1.31454,-0.64746,-9.53532
3899,-1.31454,-0.64746,-9.53532
3900,-1.4126400000000001,-0.7749900000000001,-9.65304
3901,-1.4126400000000001,-0.7749900000000001,-9.65304
3902,-1.4126400000000001,-0.7749900000000001,-9.65304
3903,-1.14777,-0.7063200000000001,-9.299880000000002
3904,-1.14777,-0.7063200000000001,-9.299880000000002
3905,-1.34397,-0.75537,-9.79038
3906,-1.34397,-0.75537,-9.79038
3907,-1.6971300000000002,-1.33416,-9.996390000000002
3908,-1.6971300000000002,-1.33416,-9.996390000000002
3909,-1.39302,-1.0398600000000002,-10.006200000000002
3910,-1.39302,-1.0398600000000002,-10.006200000000002
3911,-1.39302,-1.0398600000000002,-10.006200000000002
3912,-1.5597900000000002,-0.95157,-9.79038
3913,-1.5597900000000002,-0.95157,-9.79038
3914,-1.5597900000000002,-0.95157,-9.79038
3915,-1.06929,-0.7455600000000001,-9.74133
3916,-1.06929,-0.7455600000000001,-9.74133
3917,-0.7651800000000001,-0.73575,-9.633420000000001
3918,-0.7651800000000001,-0.73575,-9.633420000000001
3919,-0.8632800000000002,-0.72594,-9.81
3920,-0.8632800000000002,-0.72594,-9.81
3921,-0.8632800000000002,-0.72594,-9.81
3922,-1.03005,-0.8338500000000001,-9.584370000000002
3923,-1.0791000000000002,-0.8436600000000001,-9.55494
3924,-1.0791000000000002,-0.8436600000000001,-9.55494
3925,-1.0791000000000002,-0.8436600000000001,-9.55494
3926,-1.0104300000000002,-0.7455600000000001,-9.5157
3927,-1.0104300000000002,-0.7455600000000001,-9.5157
3928,-1.0104300000000002,-0.7455600000000001,-9.5157
3929,-0.94176,-0.7651800000000001,-9.67266
3930,-0.94176,-0.7651800000000001,-9.67266
3931,-1.1772,-0.9908100000000001,-9.721710000000002
3932,-1.1772,-0.9908100000000001,-9.721710000000002
3933,-1.1772,-0.9908100000000001,-9.721710000000002
3934,-0.7848,-0.94176,-9.7119
3935,-0.7848,-0.94176,-9.7119
3936,-0.65727,-1.05948,-9.79038
3937,-0.65727,-1.05948,-9.79038
3938,-0.3924,-1.10853,-9.682470000000002
3939,-0.3924,-1.10853,-9.682470000000002
3940,-0.3924,-1.10853,-9.682470000000002
3941,-0.44145000000000006,-1.1183400000000001,-9.731520000000002
3942,-0.44145000000000006,-1.1183400000000001,-9.731520000000002
3943,-0.44145000000000006,-1.1281500000000002,-9.66285
3944,-0.44145000000000006,-1.1281500000000002,-9.66285
3945,-0.44145000000000006,-1.1281500000000002,-9.66285
3946,-0.66708,-0.9908100000000001,-9.65304
3947,-0.66708,-0.9908100000000001,-9.65304
3948,-0.6867000000000001,-0.94176,-9.84924
3949,-0.6867000000000001,-0.94176,-9.84924
3950,-0.73575,-0.8534700000000001,-9.731520000000002
3951,-0.73575,-0.8534700000000001,-9.731520000000002
3952,-0.73575,-0.8534700000000001,-9.731520000000002
3953,-0.96138,-1.05948,-9.80019
3954,-0.96138,-1.05948,-9.80019
3955,-0.96138,-1.05948,-9.80019
3956,-0.981,-1.22625,-9.584370000000002
3957,-0.981,-1.22625,-9.584370000000002
3958,-1.50093,-1.6873200000000002,-10.02582
3959,-1.50093,-1.6873200000000002,-10.02582
3960,-1.50093,-1.6873200000000002,-10.02582
3961,-1.14777,-1.08891,-9.66285
3962,-1.03005,-1.13796,-9.613800000000001
3963,-1.03005,-1.13796,-9.613800000000001
3964,-1.03005,-1.13796,-9.613800000000001
3965,-0.9221400000000001,-1.33416,-9.67266
3966,-0.9221400000000001,-1.33416,-9.67266
3967,-0.69651,-1.2752999999999999,-9.751140000000001
3968,-0.69651,-1.2752999999999999,-9.751140000000001
3969,-0.69651,-1.2752999999999999,-9.751140000000001
3970,-0.8829000000000001,-1.1673900000000001,-9.69228
3971,-0.8829000000000001,-1.1673900000000001,-9.69228
3972,-0.5984100000000001,-1.26549,-9.69228
3973,-0.5984100000000001,-1.26549,-9.69228
3974,-0.5984100000000001,-1.26549,-9.69228
3975,-0.48069,-1.03005,-9.80019
3976,-0.48069,-1.03005,-9.80019
3977,-0.27468000000000004,-0.96138,-9.633420000000001
3978,-0.27468000000000004,-0.96138,-9.633420000000001
3979,-0.38259000000000004,-1.1673900000000001,-9.760950000000001
3980,-0.38259000000000004,-1.1673900000000001,-9.760950000000001
3981,-0.5787900000000001,-1.0104300000000002,-9.770760000000001
3982,-0.5787900000000001,-1.0104300000000002,-9.770760000000001
3983,-0.5787900000000001,-1.0104300000000002,-9.770760000000001
3984,-0.7848,-1.1870100000000001,-9.751140000000001
3985,-0.7848,-1.1870100000000001,-9.751140000000001
3986,-0.8240400000000001,-1.0987200000000001,-9.7119
3987,-0.8240400000000001,-1.0987200000000001,-9.7119
3988,-0.8240400000000001,-1.0987200000000001,-9.7119
3989,-0.8436600000000001,-0.981,-9.64323
3990,-0.8436600000000001,-0.981,-9.64323
3991,-1.06929,-1.1575800000000003,-9.80019
3992,-1.06929,-1.1575800000000003,-9.80019
3993,-1.05948,-1.1575800000000003,-9.7119
3994,-1.05948,-1.1575800000000003,-9.7119
3995,-1.05948,-1.1575800000000003,-9.7119
3996,-1.05948,-1.1575800000000003,-9.7119
3997,-1.0104300000000002,-1.45188,-9.70209
3998,-0.94176,-1.30473,-9.760950000000001
3999,-0.94176,-1.30473,-9.760950000000001
4000,-0.94176,-1.30473,-9.760950000000001
4001,-1.00062,-1.22625,-9.682470000000002
4002,-1.00062,-1.22625,-9.682470000000002
4003,-0.9025200000000001,-1.1968200000000002,-9.751140000000001
4004,-0.9025200000000001,-1.1968200000000002,-9.751140000000001
4005,-0.9025200000000001,-1.1968200000000002,-9.751140000000001
4006,-1.02024,-1.2458700000000003,-9.65304
4007,-1.02024,-1.2458700000000003,-9.65304
4008,-1.02024,-1.2458700000000003,-9.65304
4009,-0.7749900000000001,-1.4126400000000001,-9.54513
4010,-0.7749900000000001,-1.4126400000000001,-9.54513
4011,-0.9123300000000001,-1.4616900000000002,-9.52551
4012,-0.9123300000000001,-1.4616900000000002,-9.52551
4013,-1.04967,-1.7265600000000003,-9.50589
4014,-1.04967,-1.7265600000000003,-9.50589
4015,-0.81423,-1.92276,-9.66285
4016,-0.81423,-1.92276,-9.66285
4017,-0.81423,-1.92276,-9.66285
4018,-0.95157,-2.03067,-9.59418
4019,-0.95157,-2.03067,-9.59418
4020,-0.95157,-1.6382700000000001,-9.45684
4021,-0.95157,-1.6382700000000001,-9.45684
4022,-0.95157,-1.6382700000000001,-9.45684
4023,-0.95157,-1.6382700000000001,-9.45684
4024,-0.95157,-1.6382700000000001,-9.45684
4025,-0.7749900000000001,-1.54017,-9.70209
4026,-0.7749900000000001,-1.54017,-9.70209
4027,-0.7749900000000001,-1.54017,-9.70209
4028,-0.7749900000000001,-1.54017,-9.70209
4029,-0.7749900000000001,-1.54017,-9.70209
4030,-0.21582000000000004,-1.4911200000000002,-9.93753
4031,-0.21582000000000004,-1.4911200000000002,-9.93753
4032,-0.21582000000000004,-1.4911200000000002,-9.93753
4033,-0.21582000000000004,-1.4911200000000002,-9.93753
4034,-0.21582000000000004,-1.4911200000000002,-9.93753
4035,-0.8829000000000001,-1.65789,-9.38817
4036,-0.8829000000000001,-1.65789,-9.38817
4037,-0.8829000000000001,-1.65789,-9.38817
4038,-0.8829000000000001,-1.65789,-9.38817
4039,-0.8829000000000001,-1.65789,-9.38817
4040,-0.71613,-0.20601000000000003,-8.456220000000002
4041,-0.71613,-0.20601000000000003,-8.456220000000002
4042,-0.71613,-0.20601000000000003,-8.456220000000002
4043,-0.71613,-0.20601000000000003,-8.456220000000002
4044,-0.71613,-0.20601000000000003,-8.456220000000002
4045,-0.69651,0.17658000000000001,-9.46665
4046,-0.69651,0.17658000000000001,-9.46665
4047,-0.69651,0.17658000000000001,-9.46665
4048,-0.69651,0.17658000000000001,-9.46665
4049,-0.69651,0.17658000000000001,-9.46665
4050,-1.26549,0.22563000000000002,-9.54513
4051,-1.26549,0.22563000000000002,-9.54513
4052,-1.26549,0.22563000000000002,-9.54513
4053,-1.26549,0.22563000000000002,-9.54513
4054,-1.26549,0.22563000000000002,-9.54513
4055,-0.67689,0.039240000000000004,-9.95715
4056,-0.67689,0.039240000000000004,-9.95715
4057,-0.67689,0.039240000000000004,-9.95715
4058,-0.67689,0.039240000000000004,-9.95715
4059,-0.67689,0.039240000000000004,-9.95715
4060,-0.9319500000000001,-0.28449,-9.859050000000002
4061,-0.9319500000000001,-0.28449,-9.859050000000002
4062,-1.13796,-0.44145000000000006,-9.79038
4063,-1.13796,-0.44145000000000006,-9.79038
4064,-1.13796,-0.44145000000000006,-9.79038
4065,-1.05948,-0.15696000000000002,-9.80019
4066,-1.05948,-0.15696000000000002,-9.80019
4067,-1.05948,-0.32373,-9.780569999999999
4068,-1.05948,-0.32373,-9.780569999999999
4069,-1.05948,-0.32373,-9.780569999999999
4070,-0.81423,-0.23544,-9.38817
4071,-0.81423,-0.23544,-9.38817
4072,-1.1870100000000001,-0.9025200000000001,-9.70209
4073,-1.1870100000000001,-0.9025200000000001,-9.70209
4074,-1.06929,-0.89271,-9.55494
4075,-1.06929,-0.89271,-9.55494
4076,-1.06929,-0.89271,-9.55494
4077,-1.08891,-0.9123300000000001,-10.11411
4078,-1.08891,-0.9123300000000001,-10.11411
4079,-1.08891,-0.9123300000000001,-10.11411
4080,-0.5787900000000001,-0.79461,-8.917290000000001
4081,-0.5787900000000001,-0.51012,-9.888480000000001
4082,-0.5787900000000001,-0.51012,-9.888480000000001
4083,-1.1183400000000001,-0.02943,-9.633420000000001
4084,-1.1183400000000001,-0.02943,-9.633420000000001
4085,-1.1183400000000001,-0.02943,-9.633420000000001
4086,-1.2851100000000002,-0.14715,-9.70209
4087,-1.2851100000000002,-0.14715,-9.70209
4088,-1.2851100000000002,-0.14715,-9.70209
4089,-1.39302,0.12753,-9.7119
4090,-1.39302,0.12753,-9.7119
4091,-1.4616900000000002,0.0981,-9.66285
4092,-1.4616900000000002,0.0981,-9.66285
4093,-1.4420700000000002,-0.15696000000000002,-9.760950000000001
4094,-1.4420700000000002,-0.15696000000000002,-9.760950000000001
4095,-1.4420700000000002,-0.15696000000000002,-9.760950000000001
4096,-1.4420700000000002,-0.15696000000000002,-9.760950000000001
4097,-1.5696,-0.48069,-9.7119
4098,-1.5303600000000002,-0.66708,-9.67266
4099,-1.5303600000000002,-0.66708,-9.67266
4100,-1.5303600000000002,-0.66708,-9.67266
4101,-1.5303600000000002,-0.45126000000000005,-9.66285
4102,-1.5303600000000002,-0.45126000000000005,-9.66285
4103,-1.50093,-0.21582000000000004,-9.623610000000001
4104,-1.50093,-0.21582000000000004,-9.623610000000001
4105,-1.50093,-0.21582000000000004,-9.623610000000001
4106,-1.5696,-0.08829000000000001,-9.760950000000001
4107,-1.5696,-0.08829000000000001,-9.760950000000001
4108,-1.58922,-0.1962,-9.770760000000001
4109,-1.58922,-0.1962,-9.770760000000001
4110,-1.5597900000000002,-0.009810000000000001,-9.67266
4111,-1.5597900000000002,-0.009810000000000001,-9.67266
4112,-1.5597900000000002,-0.009810000000000001,-9.67266
4113,-1.62846,-0.04905,-9.751140000000001
4114,-1.62846,-0.04905,-9.751140000000001
4115,-1.6480800000000002,-0.21582000000000004,-9.751140000000001
4116,-1.6480800000000002,-0.21582000000000004,-9.751140000000001
4117,-1.6480800000000002,-0.21582000000000004,-9.751140000000001
4118,-1.9423800000000002,-0.22563000000000002,-9.721710000000002
4119,-1.9423800000000002,-0.22563000000000002,-9.721710000000002
4120,-1.8442800000000001,-0.2943,-9.721710000000002
4121,-1.8442800000000001,-0.2943,-9.721710000000002
4122,-2.00124,-0.40221000000000007,-9.66285
4123,-2.00124,-0.40221000000000007,-9.66285
4124,-2.00124,-0.40221000000000007,-9.66285
4125,-1.6677000000000002,-0.10791000000000002,-9.64323
4126,-1.6677000000000002,-0.10791000000000002,-9.64323
4127,-1.92276,0.1962,-9.780569999999999
4128,-1.92276,0.1962,-9.780569999999999
4129,-1.75599,0.27468000000000004,-9.65304
4130,-1.75599,0.27468000000000004,-9.65304
4131,-1.75599,0.27468000000000004,-9.65304
4132,-1.7363700000000002,0.14715,-9.64323
4133,-1.7363700000000002,0.14715,-9.64323
4134,-1.6971300000000002,0.27468000000000004,-9.574560000000002
4135,-1.6971300000000002,0.27468000000000004,-9.574560000000002
4136,-1.6971300000000002,0.27468000000000004,-9.574560000000002
4137,-1.7756100000000001,-0.02943,-9.94734
4138,-1.7756100000000001,-0.02943,-9.94734
4139,-1.95219,0.35316000000000003,-9.56475
4140,-1.95219,0.35316000000000003,-9.56475
4141,-2.09934,0.25506,-9.11349
4142,-2.09934,0.25506,-9.11349
4143,-2.09934,0.25506,-9.11349
4144,-1.79523,-0.16677,-9.476460000000001
4145,-1.79523,-0.16677,-9.476460000000001
4146,-1.8540900000000002,-0.44145000000000006,-9.721710000000002
4147,-1.8540900000000002,-0.44145000000000006,-9.721710000000002
4148,-1.8540900000000002,-0.44145000000000006,-9.721710000000002
4149,-2.01105,-0.2943,-9.45684
4150,-2.01105,-0.2943,-9.45684
4151,-2.01105,-0.2943,-9.45684
4152,-1.4813100000000001,-0.36297,-9.7119
4153,-1.4813100000000001,-0.36297,-9.7119
4154,-1.03005,-0.5493600000000001,-9.633420000000001
4155,-1.03005,-0.5493600000000001,-9.633420000000001
4156,-1.4028300000000002,-0.05886,-9.780569999999999
4157,-1.4028300000000002,-0.05886,-9.780569999999999
4158,-1.4028300000000002,-0.05886,-9.780569999999999
4159,-1.58922,0.21582000000000004,-9.613800000000001
4160,-1.58922,0.21582000000000004,-9.613800000000001
4161,-1.67751,0.18639000000000003,-9.74133
4162,-1.67751,0.18639000000000003,-9.74133
4163,-1.67751,0.18639000000000003,-9.74133
4164,-1.6677000000000002,-0.039240000000000004,-9.584370000000002
4165,-1.6677000000000002,-0.039240000000000004,-9.584370000000002
4166,-1.6186500000000001,-0.039240000000000004,-9.66285
4167,-1.6186500000000001,-0.039240000000000004,-9.66285
4168,-1.4715,0.009810000000000001,-9.67266
4169,-1.4715,0.009810000000000001,-9.67266
4170,-1.4715,0.009810000000000001,-9.67266
4171,-1.59903,-0.0981,-9.59418
